user_id,plan_type,subscription_start,subscription_end,is_active_subscription,billing_period,amount_paid,currency,upgrade_from,downgrade_to,churn_reason
8168,Free,2024-04-23,,0,,0.0,USD,,,
8169,Pro Monthly,2024-08-02,,1,Monthly,15.0,USD,,,
8170,Free,2024-07-16,,0,,0.0,USD,,,
8171,Teams,2024-12-05,2025-05-14,0,Monthly,15.0,USD,Pro Monthly,,Price too high
8172,Free,2024-12-02,,0,,0.0,USD,,,
8173,Free,2024-04-18,,0,,0.0,USD,,,
8174,Pro Monthly,2024-08-28,,1,Monthly,15.0,USD,,,
8175,Pro Monthly,2024-01-23,,1,Monthly,15.0,USD,,,
8176,Free,2024-08-13,,0,,0.0,USD,,,
8177,Free,2024-02-25,,0,,0.0,USD,,,
8178,Teams,2024-01-31,,1,Monthly,30.0,USD,,,
8179,Free,2024-09-02,,0,,0.0,USD,,,
8180,Pro Monthly,2024-03-10,,1,Monthly,15.0,USD,,,
8181,Pro Yearly,2024-07-20,2024-10-17,0,Yearly,150.0,USD,,,Temporary need
8182,Free,2024-02-06,,0,,0.0,USD,,,
8183,Pro Monthly,2024-10-10,2025-06-04,0,Monthly,15.0,USD,,,Low usage
8184,Free,2024-10-06,,0,,0.0,USD,,,
8185,Pro Monthly,2024-08-04,2024-11-30,0,Monthly,15.0,USD,,,Switched tool
8186,Pro Monthly,2024-11-22,2025-05-11,0,Monthly,15.0,USD,,,Temporary need
8187,Free,2024-06-08,,0,,0.0,USD,,,
8188,Free,2024-03-09,,0,,0.0,USD,,,
8189,Free,2024-02-25,,0,,0.0,USD,,,
8190,Free,2024-03-21,,0,,0.0,USD,,,
8191,Free,2024-03-14,,0,,0.0,USD,,,
8192,Free,2024-04-27,,0,,0.0,USD,,,
8193,Free,2024-03-19,,0,,0.0,USD,,,
8194,Pro Monthly,2024-09-10,,1,Monthly,15.0,USD,,,
8195,Free,2024-02-24,,0,,0.0,USD,,,
8196,Free,2024-08-14,,0,,0.0,USD,,,
8197,Pro Yearly,2024-05-24,,1,Yearly,150.0,USD,,,
8198,Pro Monthly,2024-09-27,,1,Monthly,15.0,USD,,,
8199,Free,2024-07-06,,0,,0.0,USD,,,
8200,Teams,2024-11-30,,1,Monthly,30.0,USD,,,
8201,Pro Monthly,2024-07-05,2024-11-23,0,Monthly,15.0,USD,,,Low usage
8202,Free,2024-04-17,,0,,0.0,USD,,,
8203,Pro Yearly,2024-08-24,2025-03-18,0,Yearly,150.0,USD,,,Price too high
8204,Free,2024-08-28,,0,,0.0,USD,,,
8205,Free,2024-06-09,,0,,0.0,USD,,,
8206,Teams,2024-08-18,,1,Monthly,30.0,USD,,,
8207,Free,2024-06-20,,0,,0.0,USD,,,
8208,Pro Monthly,2024-05-17,,1,Monthly,15.0,USD,,,
8209,Pro Yearly,2024-06-04,,1,Yearly,150.0,USD,,,
8210,Pro Monthly,2024-12-01,,1,Monthly,15.0,USD,,,
8211,Pro Monthly,2024-10-03,,1,Monthly,15.0,USD,,,
8212,Pro Monthly,2024-02-10,,1,Monthly,15.0,USD,,,
8213,Pro Yearly,2025-01-30,,1,Yearly,150.0,USD,,,
8214,Pro Monthly,2024-10-16,,1,Monthly,15.0,USD,,,
8215,Pro Yearly,2024-02-04,2024-04-18,0,Yearly,150.0,USD,,,Switched tool
8216,Free,2024-09-22,,0,,0.0,USD,,,
8217,Pro Monthly,2024-08-28,2024-10-01,0,Monthly,15.0,USD,,,Temporary need
8218,Teams,2025-01-12,,1,Monthly,30.0,USD,,,
8219,Free,2024-06-27,,0,,0.0,USD,,,
8220,Pro Yearly,2024-08-09,,1,Yearly,150.0,USD,,,
8221,Pro Yearly,2024-05-24,,1,Yearly,150.0,USD,,,
8222,Pro Yearly,2024-04-30,2024-10-11,0,Yearly,150.0,USD,,,Billing issue
8223,Pro Yearly,2024-08-22,,1,Yearly,150.0,USD,,,
8224,Free,2024-10-29,,0,,0.0,USD,,,
8225,Pro Yearly,2024-12-22,,1,Yearly,150.0,USD,,,
8226,Free,2024-10-08,,0,,0.0,USD,,,
8227,Free,2024-08-10,,0,,0.0,USD,,,
8228,Pro Yearly,2024-07-26,,1,Yearly,150.0,USD,,,
8229,Free,2024-05-03,,0,,0.0,USD,,,
8230,Pro Monthly,2024-10-27,,1,Monthly,15.0,USD,,,
8231,Free,2024-04-26,,0,,0.0,USD,,,
8232,Pro Yearly,2024-05-07,,1,Yearly,150.0,USD,,,
8233,Pro Monthly,2024-12-05,,1,Monthly,15.0,USD,,,
8234,Pro Monthly,2024-08-18,2025-01-31,0,Monthly,15.0,USD,,,Temporary need
8235,Free,2024-05-09,,0,,0.0,USD,,,
8236,Free,2024-11-11,,0,,0.0,USD,,,
8237,Free,2024-12-17,,0,,0.0,USD,,,
8238,Teams,2024-05-08,,1,Monthly,30.0,USD,,,
8239,Free,2024-07-09,,0,,0.0,USD,,,
8240,Free,2024-06-25,,0,,0.0,USD,,,
8241,Free,2024-09-13,,0,,0.0,USD,,,
8242,Free,2024-12-13,,0,,0.0,USD,,,
8243,Free,2024-07-19,,0,,0.0,USD,,,
8244,Free,2024-10-18,,0,,0.0,USD,,,
8245,Free,2024-08-05,,0,,0.0,USD,,,
8246,Free,2024-11-19,,0,,0.0,USD,,,
8247,Free,2024-05-27,,0,,0.0,USD,,,
8248,Free,2024-05-20,,0,,0.0,USD,,,
8249,Free,2024-06-03,,0,,0.0,USD,,,
8250,Free,2024-12-29,,0,,0.0,USD,,,
8251,Free,2024-08-11,,0,,0.0,USD,,,
8252,Pro Monthly,2024-03-16,,1,Monthly,15.0,USD,,,
8253,Pro Monthly,2024-01-29,2024-06-10,0,Monthly,15.0,USD,,,Low usage
8254,Pro Monthly,2024-08-06,,1,Monthly,15.0,USD,,,
8255,Pro Monthly,2024-12-02,,1,Monthly,15.0,USD,,,
8256,Free,2024-06-23,,0,,0.0,USD,,,
8257,Free,2024-07-23,,0,,0.0,USD,,,
8258,Pro Monthly,2024-11-30,,1,Monthly,15.0,USD,,,
8259,Free,2024-07-07,,0,,0.0,USD,,,
8260,Free,2024-11-27,,0,,0.0,USD,,,
8261,Pro Monthly,2024-09-14,,1,Monthly,15.0,USD,,,
8262,Free,2024-09-23,,0,,0.0,USD,,,
8263,Free,2024-10-12,,0,,0.0,USD,,,
8264,Free,2024-08-16,,0,,0.0,USD,,,
8265,Free,2024-01-19,,0,,0.0,USD,,,
8266,Free,2024-06-05,,0,,0.0,USD,,,
8267,Pro Yearly,2024-02-25,2024-08-22,0,Yearly,150.0,USD,,,Billing issue
8268,Pro Yearly,2024-07-28,,1,Yearly,150.0,USD,,,
8269,Free,2024-02-22,,0,,0.0,USD,,,
8270,Free,2024-07-04,,0,,0.0,USD,,,
8271,Pro Monthly,2024-06-10,,1,Monthly,15.0,USD,,,
8272,Pro Monthly,2024-01-18,,1,Monthly,15.0,USD,,,
8273,Free,2024-02-15,,0,,0.0,USD,,,
8274,Free,2024-07-02,,0,,0.0,USD,,,
8275,Pro Yearly,2024-02-15,,1,Yearly,150.0,USD,,,
8276,Teams,2024-12-06,,1,Yearly,150.0,USD,Pro Yearly,,
8277,Free,2024-10-03,,0,,0.0,USD,,,
8278,Free,2024-09-15,,0,,0.0,USD,,,
8279,Pro Monthly,2024-03-31,2024-06-29,0,Monthly,15.0,USD,,,Low usage
8280,Pro Monthly,2024-11-11,,1,Monthly,15.0,USD,,,
8281,Pro Monthly,2024-08-23,,1,Monthly,15.0,USD,,,
8282,Free,2024-05-22,,0,,0.0,USD,,,
8283,Pro Monthly,2024-01-27,2024-08-03,0,Monthly,15.0,USD,,,Low usage
8284,Free,2024-07-12,,0,,0.0,USD,,,
8285,Pro Monthly,2024-10-20,,1,Monthly,15.0,USD,,,
8286,Free,2024-01-13,,0,,0.0,USD,,,
8287,Free,2024-01-20,,0,,0.0,USD,,,
8288,Pro Yearly,2024-06-19,2024-09-05,0,Yearly,150.0,USD,,,Low usage
8289,Free,2024-07-05,,0,,0.0,USD,,,
8290,Free,2024-06-22,,0,,0.0,USD,,,
8291,Free,2024-06-04,,0,,0.0,USD,,,
8292,Pro Monthly,2024-05-07,,1,Monthly,15.0,USD,,,
8293,Free,2024-01-22,,0,,0.0,USD,,,
8294,Free,2024-01-12,,0,,0.0,USD,,,
8295,Free,2024-02-06,,0,,0.0,USD,,,
8296,Free,2024-09-08,,0,,0.0,USD,,,
8297,Pro Monthly,2024-11-04,,1,Monthly,15.0,USD,,,
8298,Free,2024-06-07,,0,,0.0,USD,,,
8299,Free,2024-01-29,,0,,0.0,USD,,,
8300,Pro Monthly,2024-06-08,,1,Monthly,15.0,USD,,,
8301,Pro Yearly,2025-01-19,,1,Yearly,150.0,USD,,,
8302,Free,2024-04-01,,0,,0.0,USD,,,
8303,Free,2024-06-28,,0,,0.0,USD,,,
8304,Pro Monthly,2024-08-04,2025-03-09,0,Monthly,15.0,USD,,,Price too high
8305,Free,2024-04-30,,0,,0.0,USD,,,
8306,Pro Monthly,2024-06-26,,1,Monthly,15.0,USD,,,
8307,Free,2024-06-21,,0,,0.0,USD,,,
8308,Free,2024-06-22,,0,,0.0,USD,,,
8309,Free,2024-09-18,,0,,0.0,USD,,,
8310,Free,2024-07-31,,0,,0.0,USD,,,
8311,Pro Monthly,2024-02-25,,1,Monthly,15.0,USD,,,
8312,Free,2024-01-03,,0,,0.0,USD,,,
8313,Free,2024-05-29,,0,,0.0,USD,,,
8314,Pro Yearly,2025-01-03,2025-08-14,0,Yearly,150.0,USD,,,Price too high
8315,Free,2024-01-14,,0,,0.0,USD,,,
8316,Free,2024-01-26,,0,,0.0,USD,,,
8317,Pro Yearly,2024-09-30,,1,Yearly,150.0,USD,,,
8318,Pro Monthly,2024-06-17,,1,Monthly,15.0,USD,,,
8319,Free,2024-03-25,,0,,0.0,USD,,,
8320,Free,2024-03-16,,0,,0.0,USD,,,
8321,Free,2024-08-30,,0,,0.0,USD,,,
8322,Free,2024-07-10,,0,,0.0,USD,,,
8323,Pro Monthly,2024-09-06,2025-04-17,0,Monthly,15.0,USD,,,Price too high
8324,Free,2024-04-12,,0,,0.0,USD,,,
8325,Free,2024-07-11,,0,,0.0,USD,,,
8326,Free,2024-11-09,,0,,0.0,USD,,,
8327,Free,2024-04-25,,0,,0.0,USD,,,
8328,Free,2024-05-24,,0,,0.0,USD,,,
8329,Free,2024-02-29,,0,,0.0,USD,,,
8330,Pro Monthly,2024-08-24,2024-11-25,0,Monthly,15.0,USD,,,Low usage
8331,Free,2024-01-12,,0,,0.0,USD,,,
8332,Pro Monthly,2024-04-03,,1,Monthly,15.0,USD,,,
8333,Free,2024-09-17,,0,,0.0,USD,,,
8334,Pro Monthly,2024-02-16,,1,Monthly,15.0,USD,,,
8335,Free,2024-12-27,,0,,0.0,USD,,,
8336,Free,2024-05-27,,0,,0.0,USD,,,
8337,Free,2024-05-25,,0,,0.0,USD,,,
8338,Free,2024-07-14,,0,,0.0,USD,,,
8339,Pro Monthly,2024-09-19,2025-05-07,0,Monthly,15.0,USD,,,Price too high
8340,Free,2024-06-16,,0,,0.0,USD,,,
8341,Free,2024-11-18,,0,,0.0,USD,,,
8342,Free,2024-12-17,,0,,0.0,USD,,,
8343,Pro Monthly,2024-04-08,,1,Monthly,15.0,USD,,,
8344,Free,2024-09-14,,0,,0.0,USD,,,
8345,Pro Monthly,2024-05-27,,1,Monthly,15.0,USD,,,
8346,Free,2024-12-29,,0,,0.0,USD,,,
8347,Free,2024-04-02,,0,,0.0,USD,,,
8348,Pro Yearly,2024-05-29,2024-09-13,0,Yearly,150.0,USD,,,Price too high
8349,Pro Monthly,2024-10-05,,1,Monthly,15.0,USD,,,
8350,Free,2024-10-15,,0,,0.0,USD,,,
8351,Pro Yearly,2024-03-07,,1,Yearly,150.0,USD,,,
8352,Pro Monthly,2024-08-04,2025-03-11,0,Monthly,15.0,USD,,,Low usage
8353,Pro Yearly,2024-05-15,,1,Yearly,150.0,USD,,,
8354,Free,2024-08-11,,0,,0.0,USD,,,
8355,Pro Monthly,2024-07-29,,1,Monthly,15.0,USD,,,
8356,Free,2024-12-25,,0,,0.0,USD,,,
8357,Free,2024-12-06,,0,,0.0,USD,,,
8358,Free,2024-08-26,,0,,0.0,USD,,,
8359,Pro Monthly,2024-09-13,,1,Monthly,15.0,USD,,,
8360,Free,2024-11-24,,0,,0.0,USD,,,
8361,Free,2024-03-07,,0,,0.0,USD,,,
8362,Free,2024-09-21,,0,,0.0,USD,,,
8363,Free,2024-10-08,,0,,0.0,USD,,,
8364,Pro Monthly,2024-03-18,2024-04-18,0,Monthly,15.0,USD,,,Price too high
8365,Pro Monthly,2024-12-11,,1,Monthly,15.0,USD,,,
8366,Free,2024-09-12,,0,,0.0,USD,,,
8367,Free,2024-05-06,,0,,0.0,USD,,,
8368,Pro Monthly,2024-07-18,,1,Monthly,15.0,USD,,,
8369,Free,2024-06-27,,0,,0.0,USD,,,
8370,Free,2024-12-01,,0,,0.0,USD,,,
8371,Free,2024-12-19,,0,,0.0,USD,,,
8372,Pro Monthly,2024-11-29,,1,Monthly,15.0,USD,,,
8373,Free,2024-08-26,,0,,0.0,USD,,,
8374,Pro Monthly,2024-03-22,,1,Monthly,15.0,USD,,,
8375,Pro Monthly,2025-01-11,2025-04-01,0,Monthly,15.0,USD,,,Billing issue
8376,Free,2024-02-18,,0,,0.0,USD,,,
8377,Free,2024-03-01,,0,,0.0,USD,,,
8378,Teams,2024-03-07,2024-07-15,0,Yearly,150.0,USD,Pro Yearly,,Switched tool
8379,Teams,2024-12-18,,1,Monthly,15.0,USD,Pro Monthly,,
8380,Free,2024-06-29,,0,,0.0,USD,,,
8381,Free,2024-03-27,,0,,0.0,USD,,,
8382,Free,2024-01-30,,0,,0.0,USD,,,
8383,Free,2024-05-30,,0,,0.0,USD,,,
8384,Free,2024-09-21,,0,,0.0,USD,,,
8385,Free,2024-12-29,,0,,0.0,USD,,,
8386,Pro Monthly,2024-08-01,,1,Monthly,15.0,USD,,,
8387,Free,2024-08-09,,0,,0.0,USD,,,
8388,Teams,2024-11-20,2025-02-10,0,Monthly,15.0,USD,Pro Monthly,,Low usage
8389,Pro Monthly,2024-12-26,,1,Monthly,15.0,USD,,,
8390,Pro Yearly,2024-04-30,,1,Yearly,150.0,USD,,,
8391,Teams,2025-01-17,,1,Monthly,30.0,USD,,,
8392,Free,2024-07-08,,0,,0.0,USD,,,
8393,Free,2024-12-05,,0,,0.0,USD,,,
8394,Free,2024-02-12,,0,,0.0,USD,,,
8395,Free,2024-02-05,,0,,0.0,USD,,,
8396,Pro Monthly,2024-12-21,2025-01-30,0,Monthly,15.0,USD,,,Price too high
8397,Free,2024-09-02,,0,,0.0,USD,,,
8398,Free,2024-03-04,,0,,0.0,USD,,,
8399,Teams,2024-11-27,,1,Monthly,30.0,USD,,,
8400,Free,2024-02-07,,0,,0.0,USD,,,
8401,Free,2024-09-06,,0,,0.0,USD,,,
8402,Free,2024-03-15,,0,,0.0,USD,,,
8403,Pro Monthly,2024-03-02,,1,Monthly,15.0,USD,,,
8404,Teams,2024-11-21,2025-01-30,0,Monthly,30.0,USD,,,Price too high
8405,Free,2024-11-05,,0,,0.0,USD,,,
8406,Pro Yearly,2024-02-16,,1,Yearly,150.0,USD,,,
8407,Free,2024-02-03,,0,,0.0,USD,,,
8408,Pro Yearly,2024-08-30,,1,Yearly,150.0,USD,,,
8409,Free,2024-01-11,,0,,0.0,USD,,,
8410,Free,2024-09-29,,0,,0.0,USD,,,
8411,Free,2024-11-30,,0,,0.0,USD,,,
8412,Pro Monthly,2024-10-16,2025-02-03,0,Monthly,15.0,USD,,,Switched tool
8413,Pro Monthly,2024-05-05,,1,Monthly,15.0,USD,,,
8414,Free,2024-03-10,,0,,0.0,USD,,,
8415,Free,2024-09-05,,0,,0.0,USD,,,
8416,Free,2024-01-23,,0,,0.0,USD,,,
8417,Free,2024-07-15,,0,,0.0,USD,,,
8418,Teams,2024-07-19,2025-02-13,0,Monthly,30.0,USD,,,Low usage
8419,Free,2024-09-28,,0,,0.0,USD,,,
8420,Pro Monthly,2024-04-14,2024-08-29,0,Monthly,15.0,USD,,,Price too high
8421,Free,2024-10-05,,0,,0.0,USD,,,
8422,Free,2024-09-12,,0,,0.0,USD,,,
8423,Teams,2024-04-06,,1,Monthly,30.0,USD,,,
8424,Pro Monthly,2024-05-19,,1,Monthly,15.0,USD,,,
8425,Free,2024-01-25,,0,,0.0,USD,,,
8426,Free,2024-06-13,,0,,0.0,USD,,,
8427,Pro Monthly,2024-04-15,2024-10-07,0,Monthly,15.0,USD,,,Billing issue
8428,Pro Monthly,2024-02-20,,1,Monthly,15.0,USD,,,
8429,Free,2024-07-23,,0,,0.0,USD,,,
8430,Free,2024-07-26,,0,,0.0,USD,,,
8431,Pro Monthly,2024-03-15,2024-07-22,0,Monthly,15.0,USD,,,Switched tool
8432,Free,2024-03-08,,0,,0.0,USD,,,
8433,Pro Monthly,2024-02-21,,1,Monthly,15.0,USD,,,
8434,Pro Monthly,2024-09-29,,1,Monthly,15.0,USD,,,
8435,Free,2024-05-03,,0,,0.0,USD,,,
8436,Pro Monthly,2024-02-15,2024-07-23,0,Monthly,15.0,USD,,,Temporary need
8437,Free,2024-03-10,,0,,0.0,USD,,,
8438,Pro Monthly,2025-01-20,,1,Monthly,15.0,USD,,,
8439,Free,2024-04-03,,0,,0.0,USD,,,
8440,Free,2024-09-06,,0,,0.0,USD,,,
8441,Free,2024-06-19,,0,,0.0,USD,,,
8442,Free,2024-03-07,,0,,0.0,USD,,,
8443,Pro Monthly,2024-05-27,,1,Monthly,15.0,USD,,,
8444,Free,2024-01-06,,0,,0.0,USD,,,
8445,Pro Monthly,2024-11-02,2025-02-03,0,Monthly,15.0,USD,,,Price too high
8446,Free,2024-05-02,,0,,0.0,USD,,,
8447,Pro Monthly,2024-07-28,,1,Monthly,15.0,USD,,,
8448,Free,2024-02-25,,0,,0.0,USD,,,
8449,Free,2024-10-27,,0,,0.0,USD,,,
8450,Free,2024-03-20,,0,,0.0,USD,,,
8451,Pro Yearly,2024-08-18,,1,Yearly,150.0,USD,,,
8452,Pro Yearly,2024-12-01,,1,Yearly,150.0,USD,,,
8453,Free,2024-09-17,,0,,0.0,USD,,,
8454,Free,2024-08-08,,0,,0.0,USD,,,
8455,Free,2024-11-20,,0,,0.0,USD,,,
8456,Pro Yearly,2024-04-11,,1,Yearly,150.0,USD,,,
8457,Free,2024-12-17,,0,,0.0,USD,,,
8458,Free,2024-07-22,,0,,0.0,USD,,,
8459,Free,2024-05-29,,0,,0.0,USD,,,
8460,Pro Yearly,2024-04-24,,1,Yearly,150.0,USD,,,
8461,Free,2024-09-28,,0,,0.0,USD,,,
8462,Teams,2025-01-18,2025-08-07,0,Monthly,15.0,USD,Pro Monthly,,Low usage
8463,Pro Monthly,2024-10-06,,1,Monthly,15.0,USD,,,
8464,Free,2024-01-12,,0,,0.0,USD,,,
8465,Free,2024-06-20,,0,,0.0,USD,,,
8466,Free,2024-09-24,,0,,0.0,USD,,,
8467,Free,2024-05-25,,0,,0.0,USD,,,
8468,Pro Monthly,2024-11-19,,1,Monthly,15.0,USD,,,
8469,Free,2024-09-15,,0,,0.0,USD,,,
8470,Free,2024-01-25,,0,,0.0,USD,,,
8471,Teams,2024-09-04,,1,Monthly,30.0,USD,,,
8472,Teams,2024-03-07,,1,Monthly,30.0,USD,,,
8473,Free,2024-06-26,,0,,0.0,USD,,,
8474,Free,2024-05-20,,0,,0.0,USD,,,
8475,Pro Monthly,2024-12-02,2025-07-12,0,Monthly,15.0,USD,,,Low usage
8476,Pro Yearly,2024-11-30,,1,Yearly,150.0,USD,,,
8477,Free,2024-06-17,,0,,0.0,USD,,,
8478,Pro Monthly,2024-08-07,,1,Monthly,15.0,USD,,,
8479,Teams,2024-09-10,,1,Monthly,15.0,USD,Pro Monthly,,
8480,Pro Monthly,2024-09-03,,1,Monthly,15.0,USD,,,
8481,Pro Monthly,2024-08-29,2025-03-09,0,Monthly,15.0,USD,,,Price too high
8482,Free,2024-10-12,,0,,0.0,USD,,,
8483,Free,2024-12-24,,0,,0.0,USD,,,
8484,Free,2024-10-29,,0,,0.0,USD,,,
8485,Free,2024-02-19,,0,,0.0,USD,,,
8486,Pro Monthly,2024-07-06,,1,Monthly,15.0,USD,,,
8487,Free,2024-06-17,,0,,0.0,USD,,,
8488,Free,2024-07-04,,0,,0.0,USD,,,
8489,Free,2024-07-11,,0,,0.0,USD,,,
8490,Pro Monthly,2024-10-15,2025-02-24,0,Monthly,15.0,USD,,,Price too high
8491,Free,2024-06-02,,0,,0.0,USD,,,
8492,Pro Monthly,2024-05-17,,1,Monthly,15.0,USD,,,
8493,Teams,2024-07-01,2025-01-09,0,Monthly,30.0,USD,,,Billing issue
8494,Free,2024-11-07,,0,,0.0,USD,,,
8495,Free,2024-04-23,,0,,0.0,USD,,,
8496,Pro Monthly,2024-01-16,,1,Monthly,15.0,USD,,,
8497,Free,2024-12-22,,0,,0.0,USD,,,
8498,Pro Monthly,2024-04-24,,1,Monthly,15.0,USD,,,
8499,Free,2024-08-08,,0,,0.0,USD,,,
8500,Free,2024-10-19,,0,,0.0,USD,,,
8501,Pro Monthly,2024-04-23,,1,Monthly,15.0,USD,,,
8502,Free,2024-05-04,,0,,0.0,USD,,,
8503,Pro Yearly,2024-05-26,,1,Yearly,150.0,USD,,,
8504,Free,2024-02-24,,0,,0.0,USD,,,
8505,Free,2024-02-25,,0,,0.0,USD,,,
8506,Free,2024-03-09,,0,,0.0,USD,,,
8507,Free,2024-06-16,,0,,0.0,USD,,,
8508,Pro Monthly,2024-08-12,2025-02-07,0,Monthly,15.0,USD,,,Temporary need
8509,Free,2024-01-06,,0,,0.0,USD,,,
8510,Pro Monthly,2024-12-03,2025-01-30,0,Monthly,15.0,USD,,,Low usage
8511,Free,2024-09-03,,0,,0.0,USD,,,
8512,Free,2024-01-26,,0,,0.0,USD,,,
8513,Pro Monthly,2024-11-26,2025-01-17,0,Monthly,15.0,USD,,,Switched tool
8514,Pro Monthly,2024-02-19,,1,Monthly,15.0,USD,,,
8515,Free,2024-07-23,,0,,0.0,USD,,,
8516,Free,2024-06-18,,0,,0.0,USD,,,
8517,Pro Yearly,2024-07-18,,1,Yearly,150.0,USD,,,
8518,Free,2024-12-15,,0,,0.0,USD,,,
8519,Free,2024-12-04,,0,,0.0,USD,,,
8520,Pro Monthly,2024-04-23,,1,Monthly,15.0,USD,,,
8521,Pro Monthly,2024-08-16,,1,Monthly,15.0,USD,,,
8522,Pro Monthly,2025-01-24,,1,Monthly,15.0,USD,,,
8523,Teams,2024-11-06,,1,Monthly,30.0,USD,,,
8524,Pro Monthly,2024-12-15,,1,Monthly,15.0,USD,,,
8525,Free,2024-06-07,,0,,0.0,USD,,,
8526,Free,2024-04-13,,0,,0.0,USD,,,
8527,Pro Monthly,2024-08-02,2025-02-05,0,Monthly,15.0,USD,,,Switched tool
8528,Free,2024-10-25,,0,,0.0,USD,,,
8529,Pro Yearly,2024-12-15,,1,Yearly,150.0,USD,,,
8530,Teams,2024-09-10,,1,Monthly,30.0,USD,,,
8531,Teams,2024-10-01,2025-02-12,0,Monthly,30.0,USD,,,Temporary need
8532,Free,2024-07-05,,0,,0.0,USD,,,
8533,Teams,2024-05-11,,1,Monthly,15.0,USD,Pro Monthly,,
8534,Free,2024-06-03,,0,,0.0,USD,,,
8535,Pro Monthly,2024-07-16,,1,Monthly,15.0,USD,,,
8536,Free,2024-10-24,,0,,0.0,USD,,,
8537,Pro Monthly,2024-08-17,2025-02-20,0,Monthly,15.0,USD,,,Low usage
8538,Pro Monthly,2024-11-22,2025-06-26,0,Monthly,15.0,USD,,,Price too high
8539,Free,2024-01-10,,0,,0.0,USD,,,
8540,Free,2024-10-03,,0,,0.0,USD,,,
8541,Free,2024-07-04,,0,,0.0,USD,,,
8542,Pro Monthly,2025-01-28,,1,Monthly,15.0,USD,,,
8543,Free,2024-06-21,,0,,0.0,USD,,,
8544,Free,2024-06-23,,0,,0.0,USD,,,
8545,Free,2024-02-16,,0,,0.0,USD,,,
8546,Free,2024-10-21,,0,,0.0,USD,,,
8547,Pro Monthly,2024-10-21,2025-02-18,0,Monthly,15.0,USD,,,Price too high
8548,Free,2024-11-10,,0,,0.0,USD,,,
8549,Free,2024-02-03,,0,,0.0,USD,,,
8550,Free,2024-03-18,,0,,0.0,USD,,,
8551,Free,2024-11-16,,0,,0.0,USD,,,
8552,Free,2024-01-16,,0,,0.0,USD,,,
8553,Pro Monthly,2024-07-25,,1,Monthly,15.0,USD,,,
8554,Pro Monthly,2024-07-05,,1,Monthly,15.0,USD,,,
8555,Teams,2025-01-07,2025-08-05,0,Yearly,150.0,USD,Pro Yearly,,Low usage
8556,Free,2024-11-08,,0,,0.0,USD,,,
8557,Free,2024-11-23,,0,,0.0,USD,,,
8558,Teams,2024-05-06,2024-09-20,0,Monthly,15.0,USD,Pro Monthly,,Price too high
8559,Free,2024-08-02,,0,,0.0,USD,,,
8560,Pro Monthly,2024-09-22,,1,Monthly,15.0,USD,,,
8561,Free,2024-12-19,,0,,0.0,USD,,,
8562,Free,2024-01-03,,0,,0.0,USD,,,
8563,Free,2024-12-22,,0,,0.0,USD,,,
8564,Free,2024-05-09,,0,,0.0,USD,,,
8565,Teams,2024-03-09,,1,Monthly,30.0,USD,,,
8566,Free,2024-08-12,,0,,0.0,USD,,,
8567,Free,2024-10-12,,0,,0.0,USD,,,
8568,Free,2024-02-17,,0,,0.0,USD,,,
8569,Pro Monthly,2024-02-15,2024-07-02,0,Monthly,15.0,USD,,,Price too high
8570,Free,2024-11-23,,0,,0.0,USD,,,
8571,Free,2024-12-06,,0,,0.0,USD,,,
8572,Free,2024-02-27,,0,,0.0,USD,,,
8573,Pro Monthly,2024-12-04,,1,Monthly,15.0,USD,,,
8574,Teams,2024-12-30,,1,Monthly,30.0,USD,,,
8575,Free,2024-12-30,,0,,0.0,USD,,,
8576,Pro Monthly,2024-05-02,,1,Monthly,15.0,USD,,,
8577,Pro Yearly,2024-08-07,2025-02-17,0,Yearly,150.0,USD,,,Switched tool
8578,Free,2024-12-28,,0,,0.0,USD,,,
8579,Free,2024-11-25,,0,,0.0,USD,,,
8580,Free,2024-08-08,,0,,0.0,USD,,,
8581,Free,2024-03-12,,0,,0.0,USD,,,
8582,Free,2024-01-31,,0,,0.0,USD,,,
8583,Pro Monthly,2024-04-27,,1,Monthly,15.0,USD,,,
8584,Free,2024-01-24,,0,,0.0,USD,,,
8585,Teams,2024-04-08,2024-06-21,0,Monthly,30.0,USD,,,Temporary need
8586,Pro Monthly,2024-02-09,,1,Monthly,15.0,USD,,,
8587,Pro Yearly,2024-11-01,2025-01-02,0,Yearly,150.0,USD,,,Temporary need
8588,Pro Monthly,2024-08-22,,1,Monthly,15.0,USD,,,
8589,Teams,2024-08-07,,1,Monthly,30.0,USD,,,
8590,Pro Yearly,2024-11-01,,1,Yearly,150.0,USD,,,
8591,Free,2024-05-29,,0,,0.0,USD,,,
8592,Free,2024-05-27,,0,,0.0,USD,,,
8593,Pro Yearly,2024-03-21,2024-06-11,0,Yearly,150.0,USD,,,Price too high
8594,Free,2024-06-11,,0,,0.0,USD,,,
8595,Pro Monthly,2024-04-17,2024-10-05,0,Monthly,15.0,USD,,,Temporary need
8596,Free,2024-08-03,,0,,0.0,USD,,,
8597,Free,2024-12-30,,0,,0.0,USD,,,
8598,Pro Yearly,2024-08-20,,1,Yearly,150.0,USD,,,
8599,Pro Yearly,2024-05-26,,1,Yearly,150.0,USD,,,
8600,Pro Yearly,2024-10-07,,1,Yearly,150.0,USD,,,
8601,Pro Monthly,2024-10-31,,1,Monthly,15.0,USD,,,
8602,Free,2024-06-21,,0,,0.0,USD,,,
