user_id,signup_date,country,region,device_primary,acquisition_channel,persona_type,industry,is_team_account,is_student,status,last_active_date,churn_date,first_activation_date
8470,2024-01-25,Canada,NA,iOS,SEO,Student,Education,False,True,Active,2024-07-27,,
8471,2024-07-22,UK,EMEA,Web,Organic,SMBOwner,Business,True,False,Active,2024-09-10,,1721692800000000000
8472,2024-03-03,India,APAC,Android,Organic,SMBOwner,Business,False,False,Dormant,2024-03-19,,1710115200000000000
8473,2024-06-26,India,APAC,Web,Email,Student,Education,False,True,Active,2024-11-20,,
8474,2024-05-20,US,NA,Android,Email,Student,Education,False,True,Reactivated,2025-02-01,,
8475,2024-10-21,UK,EMEA,Web,Organic,SocialMediaManager,Agency,False,False,Active,2024-11-03,,1729555200000000000
8476,2024-11-12,US,NA,Web,Organic,SMBOwner,Business,False,False,Active,2025-02-01,,1731974400000000000
8477,2024-06-17,India,APAC,Web,Organic,SocialMediaManager,Agency,False,False,Active,2024-12-07,,1718841600000000000
8478,2024-07-15,US,NA,Web,Organic,SMBOwner,Business,False,False,Dormant,2025-02-01,,1721520000000000000
8479,2024-08-16,Canada,NA,Web,Organic,Creator,CreatorEconomy,False,False,Active,2025-02-01,,
8480,2024-08-27,India,APAC,Android,Referral,Creator,CreatorEconomy,True,False,Active,2025-02-01,,
8481,2024-08-19,Brazil,LATAM,Web,Organic,SocialMediaManager,Agency,False,False,Active,2024-12-10,,
8482,2024-10-12,US,NA,iOS,Referral,Student,Education,False,True,Active,2025-02-01,,
8483,2024-12-24,Australia,Other,Web,Email,Student,Education,False,True,Active,2025-02-01,,1735257600000000000
8484,2024-10-29,India,APAC,iOS,Organic,Student,Education,False,True,Active,2025-01-09,,
8485,2024-02-19,US,NA,Web,SEO,SocialMediaManager,Agency,False,False,Dormant,2024-12-05,,1708992000000000000
8486,2024-06-22,Other,Other,Web,SEO,Creator,CreatorEconomy,True,False,Active,2025-02-01,,1719619200000000000
8487,2024-06-17,US,NA,Web,Organic,SocialMediaManager,Agency,True,False,Active,2024-12-17,,1719014400000000000
8488,2024-07-04,India,APAC,Web,PaidSocial,Student,Education,False,True,Reactivated,2024-12-29,,
8489,2024-07-11,Other,Other,Web,SEO,SocialMediaManager,Agency,False,False,Dormant,2025-02-01,,
8490,2024-09-19,US,NA,Android,Organic,Creator,CreatorEconomy,False,False,Reactivated,2024-10-28,,1727395200000000000
8491,2024-06-02,Canada,NA,Web,Referral,Student,Education,False,True,Active,2025-02-01,,1717977600000000000
8492,2024-04-06,India,APAC,Web,Organic,Creator,CreatorEconomy,True,False,Active,2025-01-20,,
8493,2024-06-16,Brazil,LATAM,Web,Organic,Creator,CreatorEconomy,False,False,Active,2024-10-19,,
8494,2024-11-07,Other,Other,Android,Email,SocialMediaManager,Agency,False,False,Churned,2025-02-01,1739577600000000000,1731542400000000000
8495,2024-04-23,US,NA,Web,Organic,SMBOwner,Business,False,False,Churned,2024-10-21,1730937600000000000,1714003200000000000
8496,2024-01-08,India,APAC,Web,Organic,SocialMediaManager,Agency,False,False,Active,2024-04-20,,1705017600000000000
8497,2024-12-22,US,NA,Web,Organic,Student,Education,False,True,Active,2025-02-01,,1735171200000000000
8498,2024-03-12,India,APAC,Android,Organic,SocialMediaManager,Agency,False,False,Active,2024-11-17,,1710806400000000000
8499,2024-08-08,US,NA,Android,SEO,Student,Education,False,True,Churned,2025-02-01,1740268800000000000,1723852800000000000
8500,2024-10-19,UK,EMEA,Android,PaidSocial,SMBOwner,Business,False,False,Active,2025-02-01,,1729728000000000000
8501,2024-04-10,India,APAC,Android,Organic,Creator,CreatorEconomy,False,False,Dormant,2025-02-01,,1713052800000000000
8502,2024-05-04,Philippines,APAC,Web,SEO,SocialMediaManager,Agency,False,False,Dormant,2024-06-14,,1715040000000000000
8503,2024-04-12,Canada,NA,Android,Organic,SMBOwner,Business,False,False,Active,2024-12-31,,
8504,2024-02-24,US,NA,Android,Organic,Student,Education,False,True,Dormant,2024-12-16,,1709164800000000000
8505,2024-02-25,US,NA,Android,Email,Student,Education,False,True,Active,2024-05-14,,1708992000000000000
8506,2024-03-09,Brazil,LATAM,Web,Referral,SMBOwner,Business,False,False,Churned,2024-09-06,1726617600000000000,1710288000000000000
8507,2024-06-16,US,NA,Android,PaidSocial,Student,Education,True,True,Active,2024-07-05,,
8508,2024-07-12,Other,Other,Android,Organic,Creator,CreatorEconomy,False,False,Active,2025-02-01,,1720915200000000000
8509,2024-01-06,India,APAC,Android,SEO,Student,Education,True,True,Active,2024-08-11,,1704758400000000000
8510,2024-11-04,India,APAC,Android,Referral,Creator,CreatorEconomy,False,False,Active,2025-01-08,,1730764800000000000
8511,2024-09-03,US,NA,Android,Referral,SocialMediaManager,Agency,False,False,Dormant,2024-11-06,,1725667200000000000
8512,2024-01-26,India,APAC,Web,PaidSocial,SocialMediaManager,Agency,True,False,Dormant,2024-04-14,,1706745600000000000
8513,2024-11-03,US,NA,Web,SEO,Creator,CreatorEconomy,False,False,Churned,2025-02-01,1739577600000000000,
8514,2024-01-12,US,NA,Web,Organic,SocialMediaManager,Agency,False,False,Active,2024-08-01,,1705622400000000000
8515,2024-07-23,India,APAC,Web,Organic,Student,Education,False,True,Active,2025-01-27,,
8516,2024-06-18,India,APAC,Android,Organic,Creator,CreatorEconomy,False,False,Active,2024-09-17,,
8517,2024-07-02,India,APAC,Android,Organic,SocialMediaManager,Agency,False,False,Active,2025-02-01,,1720224000000000000
8518,2024-12-15,India,APAC,Android,Organic,Student,Education,False,True,Active,2025-02-01,,
8519,2024-12-04,India,APAC,Android,SEO,SocialMediaManager,Agency,False,False,Active,2025-02-01,,
8520,2024-04-11,India,APAC,Android,SEO,SMBOwner,Business,True,False,Active,2024-05-13,,1712966400000000000
8521,2024-07-30,Other,Other,Web,SEO,SMBOwner,Business,True,False,Reactivated,2025-02-01,,1723075200000000000
8522,2024-12-16,India,APAC,Web,SEO,Creator,CreatorEconomy,False,False,Active,2025-02-01,,1734825600000000000
8523,2024-09-23,India,APAC,Web,Organic,SocialMediaManager,Agency,False,False,Dormant,2025-01-11,,1727481600000000000
8524,2024-11-20,Other,Other,Android,SEO,Student,Education,False,True,Active,2025-02-01,,1732752000000000000
8525,2024-06-07,Australia,Other,Web,Email,Student,Education,False,True,Active,2025-02-01,,1718064000000000000
8526,2024-04-13,India,APAC,Web,SEO,Student,Education,False,True,Dormant,2025-01-07,,
8527,2024-07-05,Brazil,LATAM,Web,Referral,SMBOwner,Business,False,False,Churned,2024-08-26,1727049600000000000,1720396800000000000
8528,2024-10-25,Brazil,LATAM,Android,Organic,Student,Education,False,True,Dormant,2024-12-23,,1730160000000000000
8529,2024-12-05,Canada,NA,iOS,PaidSocial,SMBOwner,Business,False,False,Active,2025-02-01,,1733961600000000000
8530,2024-09-07,US,NA,iOS,SEO,SMBOwner,Business,True,False,Active,2025-02-01,,1726358400000000000
8531,2024-09-14,US,NA,Web,PaidSocial,Creator,CreatorEconomy,False,False,Churned,2024-10-03,1728345600000000000,
8532,2024-07-05,Other,Other,Android,Referral,Student,Education,False,True,Active,2024-07-09,,1720742400000000000
8533,2024-04-26,US,NA,Web,SEO,Student,Education,False,True,Dormant,2024-12-03,,
8534,2024-06-03,Brazil,LATAM,Android,Referral,Creator,CreatorEconomy,False,False,Active,2024-08-04,,
8535,2024-06-30,India,APAC,Web,Referral,SMBOwner,Business,True,False,Dormant,2025-01-19,,1720224000000000000
8536,2024-10-24,Canada,NA,Web,Referral,SocialMediaManager,Agency,False,False,Active,2025-02-01,,1730332800000000000
8537,2024-07-21,Other,Other,Android,Organic,SMBOwner,Business,False,False,Active,2025-02-01,,
8538,2024-10-16,India,APAC,Web,Organic,Creator,CreatorEconomy,False,False,Churned,2025-02-01,1740787200000000000,1729296000000000000
8539,2024-01-10,India,APAC,iOS,Referral,Student,Education,False,True,Active,2024-02-28,,1705104000000000000
8540,2024-10-03,Australia,Other,Web,PaidSocial,Creator,CreatorEconomy,False,False,Active,2024-10-14,,
8541,2024-07-04,Canada,NA,iOS,Email,Student,Education,False,True,Active,2024-12-06,,
8542,2024-12-30,Canada,NA,Web,Organic,Creator,CreatorEconomy,False,False,Active,2025-02-01,,1735862400000000000
8543,2024-06-21,Other,Other,Web,Referral,Student,Education,False,True,Active,2024-12-16,,1719705600000000000
8544,2024-06-23,India,APAC,Android,Referral,Student,Education,False,True,Dormant,2024-09-16,,
8545,2024-02-16,UK,EMEA,Android,Referral,Student,Education,True,True,Active,2024-03-03,,1708128000000000000
8546,2024-10-21,UK,EMEA,iOS,PaidSocial,Creator,CreatorEconomy,True,False,Active,2025-02-01,,
8547,2024-09-13,India,APAC,Android,Organic,Creator,CreatorEconomy,False,False,Active,2025-02-01,,1726358400000000000
8548,2024-11-10,India,APAC,Android,PaidSocial,Student,Education,False,True,Active,2025-02-01,,
8549,2024-02-03,UK,EMEA,Web,PaidSocial,SocialMediaManager,Agency,False,False,Active,2024-07-31,,1707004800000000000
8550,2024-03-18,UK,EMEA,iOS,Organic,Student,Education,False,True,Dormant,2024-05-10,,
8551,2024-11-16,UK,EMEA,Android,Organic,Student,Education,False,True,Reactivated,2025-02-01,,
8552,2024-01-16,US,NA,Android,Referral,Creator,CreatorEconomy,False,False,Active,2024-09-21,,1705708800000000000
8553,2024-07-04,UK,EMEA,Android,Organic,Student,Education,False,True,Active,2025-02-01,,
8554,2024-05-27,India,APAC,Web,SEO,Creator,CreatorEconomy,False,False,Reactivated,2024-09-04,,
8555,2024-12-08,India,APAC,iOS,PaidSocial,Creator,CreatorEconomy,False,False,Churned,2025-02-01,1739404800000000000,1734048000000000000
8556,2024-11-08,US,NA,Android,Email,Student,Education,False,True,Churned,2025-02-01,1739145600000000000,1731542400000000000
8557,2024-11-23,UK,EMEA,iOS,PaidSocial,SocialMediaManager,Agency,False,False,Active,2025-02-01,,1733011200000000000
8558,2024-04-15,Brazil,LATAM,Android,Organic,Creator,CreatorEconomy,True,False,Churned,2025-01-21,1738108800000000000,1713916800000000000
8559,2024-08-02,US,NA,Android,Organic,Creator,CreatorEconomy,False,False,Churned,2025-01-27,1738627200000000000,1722816000000000000
8560,2024-09-12,Australia,Other,Android,Organic,SMBOwner,Business,False,False,Active,2025-02-01,,1726444800000000000
8561,2024-12-19,Philippines,APAC,Android,Organic,Student,Education,False,True,Dormant,2025-02-01,,1734652800000000000
8562,2024-01-03,US,NA,Web,Referral,Student,Education,False,True,Active,2024-03-23,,
8563,2024-12-22,US,NA,Android,Organic,Creator,CreatorEconomy,False,False,Active,2025-02-01,,1735084800000000000
8564,2024-05-09,Philippines,APAC,Android,Organic,SocialMediaManager,Agency,False,False,Dormant,2024-07-24,,1715817600000000000
8565,2024-02-16,India,APAC,iOS,Referral,SMBOwner,Business,False,False,Active,2024-12-11,,1708473600000000000
8566,2024-08-12,Canada,NA,iOS,Organic,SMBOwner,Business,False,False,Reactivated,2024-11-19,,1724025600000000000
8567,2024-10-12,US,NA,Web,Organic,SocialMediaManager,Agency,False,False,Churned,2024-11-18,1733184000000000000,1729123200000000000
8568,2024-02-17,US,NA,Web,SEO,Student,Education,False,True,Churned,2024-07-10,1722556800000000000,1708560000000000000
8569,2024-01-15,Brazil,LATAM,Web,Organic,SocialMediaManager,Agency,False,False,Active,2024-02-20,,1705795200000000000
8570,2024-11-23,India,APAC,Android,Organic,Creator,CreatorEconomy,False,False,Dormant,2025-02-01,,
8571,2024-12-06,India,APAC,iOS,Email,SocialMediaManager,Agency,False,False,Churned,2025-02-01,1740355200000000000,
8572,2024-02-27,India,APAC,Android,Referral,Student,Education,False,True,Active,2024-09-11,,
8573,2024-11-25,Brazil,LATAM,iOS,Referral,Creator,CreatorEconomy,False,False,Dormant,2025-02-01,,1732924800000000000
8574,2024-11-28,India,APAC,Android,PaidSocial,SMBOwner,Business,False,False,Active,2025-02-01,,1733356800000000000
8575,2024-12-30,UK,EMEA,Android,Organic,SocialMediaManager,Agency,False,False,Dormant,2025-02-01,,1736035200000000000
8576,2024-03-19,India,APAC,iOS,Referral,Creator,CreatorEconomy,False,False,Dormant,2024-11-28,,1711065600000000000
8577,2024-07-30,US,NA,Web,SEO,SocialMediaManager,Agency,False,False,Churned,2024-11-30,1734739200000000000,1722729600000000000
8578,2024-12-28,US,NA,Web,Organic,Creator,CreatorEconomy,False,False,Active,2025-02-01,,
8579,2024-11-25,India,APAC,Web,Organic,Creator,CreatorEconomy,False,False,Dormant,2025-02-01,,1733011200000000000
8580,2024-08-08,US,NA,Web,SEO,Student,Education,False,True,Active,2025-02-01,,1723593600000000000
8581,2024-03-12,India,APAC,Android,Organic,SocialMediaManager,Agency,True,False,Dormant,2024-12-15,,1710892800000000000
8582,2024-01-31,India,APAC,Web,Organic,Student,Education,False,True,Churned,2024-06-29,1721260800000000000,1707350400000000000
8583,2024-04-04,US,NA,Android,Organic,SMBOwner,Business,True,False,Dormant,2024-09-27,,1712275200000000000
8584,2024-01-24,US,NA,Web,SEO,SMBOwner,Business,False,False,Churned,2024-05-29,1718582400000000000,1706227200000000000
8585,2024-03-12,India,APAC,Web,Organic,SocialMediaManager,Agency,False,False,Dormant,2024-04-06,,1710806400000000000
8586,2024-01-28,US,NA,Web,SEO,Creator,CreatorEconomy,False,False,Active,2024-03-31,,1706745600000000000
8587,2024-10-05,US,NA,iOS,Organic,SocialMediaManager,Agency,False,False,Churned,2024-12-04,1733875200000000000,1728864000000000000
8588,2024-08-03,Philippines,APAC,Android,SEO,Creator,CreatorEconomy,False,False,Active,2024-11-09,,
8589,2024-07-08,UK,EMEA,Android,Organic,SMBOwner,Business,False,False,Dormant,2024-07-31,,1720569600000000000
8590,2024-10-22,Philippines,APAC,Android,SEO,SocialMediaManager,Agency,False,False,Dormant,2025-02-01,,1730332800000000000
8591,2024-05-29,US,NA,Web,PaidSocial,Student,Education,False,True,Churned,2025-02-01,1740528000000000000,
8592,2024-05-27,Brazil,LATAM,Android,PaidSocial,SMBOwner,Business,False,False,Active,2025-02-01,,1717459200000000000
8593,2024-03-16,India,APAC,Web,Organic,SMBOwner,Business,False,False,Active,2024-10-02,,1711152000000000000
8594,2024-06-11,US,NA,Web,SEO,Student,Education,False,True,Active,2024-06-12,,1718582400000000000
8595,2024-03-04,US,NA,Android,Referral,Creator,CreatorEconomy,False,False,Churned,2024-05-01,1715990400000000000,1709596800000000000
8596,2024-08-03,Canada,NA,Android,Organic,SocialMediaManager,Agency,True,False,Active,2024-10-23,,1723248000000000000
8597,2024-12-30,Brazil,LATAM,iOS,SEO,SocialMediaManager,Agency,False,False,Active,2025-02-01,,1735948800000000000
8598,2024-07-13,Canada,NA,Web,SEO,Creator,CreatorEconomy,False,False,Active,2025-02-01,,1721174400000000000
8599,2024-04-19,India,APAC,Android,Referral,SocialMediaManager,Agency,False,False,Dormant,2024-12-23,,1714003200000000000
8600,2024-09-08,UK,EMEA,Android,SEO,SMBOwner,Business,False,False,Active,2025-02-01,,1725926400000000000
8601,2024-10-26,Canada,NA,Android,Email,SMBOwner,Business,False,False,Active,2025-02-01,,1730419200000000000
8602,2024-06-21,India,APAC,iOS,PaidSocial,Student,Education,False,True,Dormant,2024-07-17,,
8603,2024-04-01,India,APAC,Android,SEO,SocialMediaManager,Agency,False,False,Dormant,2024-06-25,,1712361600000000000
8604,2024-09-17,UK,EMEA,Web,Organic,Student,Education,False,True,Active,2025-02-01,,1727308800000000000
8605,2024-03-09,India,APAC,Android,SEO,Student,Education,False,True,Churned,2024-10-18,1729900800000000000,
8606,2024-12-30,India,APAC,Android,Organic,SMBOwner,Business,False,False,Active,2025-02-01,,1735862400000000000
8607,2024-04-26,Brazil,LATAM,iOS,SEO,Student,Education,False,True,Active,2025-02-01,,
8608,2024-05-07,Other,Other,Android,Organic,Creator,CreatorEconomy,False,False,Active,2024-08-17,,
8609,2024-09-22,US,NA,iOS,PaidSocial,SocialMediaManager,Agency,False,False,Churned,2025-02-01,1739836800000000000,1727740800000000000
8610,2024-01-05,Other,Other,Web,Referral,Student,Education,False,True,Churned,2024-10-02,1728172800000000000,
8611,2024-03-15,Brazil,LATAM,Android,Email,Creator,CreatorEconomy,False,False,Churned,2024-12-18,1736294400000000000,1710633600000000000
8612,2024-02-15,US,NA,Web,Organic,SocialMediaManager,Agency,False,False,Churned,2025-01-03,1738368000000000000,
8613,2024-05-22,Canada,NA,Android,Referral,SMBOwner,Business,False,False,Active,2025-02-01,,
8614,2024-07-21,Philippines,APAC,iOS,Referral,SMBOwner,Business,True,False,Active,2025-02-01,,1721606400000000000
8615,2024-03-06,Canada,NA,Android,Referral,Creator,CreatorEconomy,False,False,Churned,2025-01-09,1738281600000000000,1710374400000000000
8616,2024-05-05,India,APAC,Android,PaidSocial,Student,Education,False,True,Active,2025-01-31,,
8617,2024-10-08,India,APAC,Web,Organic,Student,Education,False,True,Dormant,2025-01-27,,1728518400000000000
8618,2024-12-09,US,NA,Web,Referral,Creator,CreatorEconomy,False,False,Dormant,2024-12-26,,
8619,2024-01-06,India,APAC,Android,SEO,Student,Education,False,True,Active,2024-12-02,,1704585600000000000
8620,2024-08-17,India,APAC,Web,PaidSocial,SMBOwner,Business,False,False,Active,2025-02-01,,1724371200000000000
8621,2024-01-10,US,NA,Web,Organic,SMBOwner,Business,False,False,Active,2024-07-26,,1705536000000000000
8622,2024-07-08,India,APAC,Android,Organic,SMBOwner,Business,False,False,Active,2025-02-01,,1720742400000000000
8623,2024-11-17,India,APAC,Android,Organic,Creator,CreatorEconomy,False,False,Active,2025-01-03,,
8624,2024-10-18,Brazil,LATAM,Web,SEO,Creator,CreatorEconomy,False,False,Active,2025-02-01,,1729641600000000000
8625,2024-03-25,India,APAC,Web,SEO,Student,Education,True,True,Active,2024-12-18,,
8626,2024-04-04,UK,EMEA,Web,Referral,SMBOwner,Business,False,False,Active,2024-08-29,,1712966400000000000
8627,2024-10-12,US,NA,Android,Organic,SMBOwner,Business,False,False,Dormant,2025-02-01,,1729036800000000000
8628,2024-10-26,Other,Other,iOS,Organic,SocialMediaManager,Agency,False,False,Churned,2025-02-01,1740873600000000000,1730332800000000000
8629,2024-04-12,India,APAC,Web,Organic,Creator,CreatorEconomy,False,False,Active,2024-08-23,,
8630,2024-01-02,India,APAC,Web,Organic,SocialMediaManager,Agency,False,False,Dormant,2024-09-04,,
8631,2024-06-11,UK,EMEA,iOS,SEO,Student,Education,False,True,Dormant,2024-11-23,,1718409600000000000
8632,2024-08-14,US,NA,Web,PaidSocial,Creator,CreatorEconomy,False,False,Dormant,2025-02-01,,
8633,2024-06-10,Brazil,LATAM,Android,Email,Creator,CreatorEconomy,False,False,Reactivated,2024-07-01,,1718496000000000000
8634,2024-12-07,India,APAC,Web,Organic,Student,Education,False,True,Dormant,2025-02-01,,1733875200000000000
8635,2024-10-23,India,APAC,iOS,Organic,Creator,CreatorEconomy,False,False,Active,2025-02-01,,1730073600000000000
8636,2024-10-14,India,APAC,Android,Referral,Student,Education,False,True,Churned,2025-02-01,1738627200000000000,1728950400000000000
8637,2024-01-08,Canada,NA,Web,Organic,Student,Education,False,True,Dormant,2024-04-13,,
8638,2024-11-07,India,APAC,Web,PaidSocial,Student,Education,False,True,Active,2025-02-01,,
8639,2024-10-02,India,APAC,Web,SEO,Creator,CreatorEconomy,False,False,Dormant,2025-02-01,,1728086400000000000
8640,2024-05-24,UK,EMEA,Web,Referral,Student,Education,False,True,Active,2024-12-06,,
8641,2024-08-03,India,APAC,Web,Organic,Student,Education,False,True,Dormant,2024-10-28,,
8642,2024-10-27,India,APAC,Android,Email,SMBOwner,Business,False,False,Dormant,2025-02-01,,
8643,2024-11-26,India,APAC,Android,Email,SocialMediaManager,Agency,False,False,Dormant,2025-02-01,,1733270400000000000
8644,2024-07-20,Brazil,LATAM,Web,Organic,Student,Education,True,True,Active,2024-11-17,,1722038400000000000
8645,2024-01-16,US,NA,Web,SEO,Student,Education,False,True,Active,2024-05-09,,
8646,2024-08-13,US,NA,iOS,SEO,Creator,CreatorEconomy,False,False,Churned,2024-09-27,1728691200000000000,
8647,2024-09-05,US,NA,Web,Organic,SMBOwner,Business,False,False,Active,2025-02-01,,1725753600000000000
8648,2024-01-22,Other,Other,Android,Email,Creator,CreatorEconomy,False,False,Churned,2024-04-12,1713398400000000000,1706140800000000000
8649,2024-10-25,India,APAC,Android,Organic,Student,Education,False,True,Active,2025-02-01,,1730246400000000000
8650,2024-03-14,India,APAC,Android,Organic,SocialMediaManager,Agency,False,False,Dormant,2024-07-03,,1710547200000000000
8651,2024-11-21,Brazil,LATAM,Android,Organic,Creator,CreatorEconomy,False,False,Active,2025-02-01,,1732233600000000000
8652,2024-07-20,US,NA,iOS,SEO,Student,Education,False,True,Dormant,2025-01-20,,1722038400000000000
8653,2024-04-27,Other,Other,Web,Referral,Student,Education,False,True,Churned,2024-08-10,1725062400000000000,
8654,2024-01-22,UK,EMEA,Web,PaidSocial,SocialMediaManager,Agency,False,False,Active,2025-01-20,,1706227200000000000
8655,2024-01-07,Canada,NA,Web,PaidSocial,SocialMediaManager,Agency,False,False,Active,2024-11-03,,1704844800000000000
8656,2024-09-27,US,NA,Web,Organic,Student,Education,True,True,Churned,2025-02-01,1740182400000000000,1727568000000000000
8657,2024-05-17,India,APAC,Web,PaidSocial,Creator,CreatorEconomy,False,False,Active,2024-07-07,,1716508800000000000
8658,2024-11-02,Philippines,APAC,Web,SEO,SocialMediaManager,Agency,False,False,Active,2025-02-01,,1730678400000000000
8659,2024-03-25,US,NA,Android,SEO,SMBOwner,Business,False,False,Active,2024-05-26,,1711843200000000000
8660,2024-12-01,India,APAC,Web,SEO,Student,Education,False,True,Active,2025-02-01,,
8661,2024-12-09,India,APAC,iOS,Email,SMBOwner,Business,False,False,Dormant,2025-02-01,,1734220800000000000
8662,2024-02-07,US,NA,Web,PaidSocial,SMBOwner,Business,False,False,Active,2024-02-15,,1707350400000000000
8663,2024-08-24,India,APAC,Android,PaidSocial,Creator,CreatorEconomy,False,False,Active,2024-09-03,,1724630400000000000
8664,2024-12-08,India,APAC,Web,SEO,SocialMediaManager,Agency,False,False,Active,2024-12-09,,
8665,2024-04-27,India,APAC,Web,Organic,Creator,CreatorEconomy,False,False,Active,2024-08-20,,1714435200000000000
8666,2024-01-25,Brazil,LATAM,Android,SEO,SocialMediaManager,Agency,False,False,Churned,2024-07-26,1722988800000000000,1706918400000000000
8667,2024-11-15,US,NA,Web,PaidSocial,SMBOwner,Business,False,False,Reactivated,2024-12-22,,
8668,2024-06-22,India,APAC,Android,PaidSocial,Creator,CreatorEconomy,False,False,Active,2024-08-03,,1719705600000000000
8669,2024-01-10,India,APAC,Android,PaidSocial,SMBOwner,Business,False,False,Churned,2024-07-16,1721174400000000000,1705017600000000000
8670,2024-11-02,Australia,Other,Android,Organic,SMBOwner,Business,False,False,Active,2025-01-10,,1730937600000000000
8671,2024-09-04,Canada,NA,Android,Organic,Creator,CreatorEconomy,False,False,Churned,2025-02-01,1738972800000000000,1725840000000000000
8672,2024-01-26,India,APAC,iOS,Organic,Creator,CreatorEconomy,False,False,Active,2024-03-30,,1706832000000000000
8673,2024-04-04,Other,Other,Web,PaidSocial,Student,Education,True,True,Active,2024-12-25,,1712275200000000000
8674,2024-01-07,India,APAC,iOS,Email,Student,Education,True,True,Active,2024-09-23,,
8675,2024-12-14,India,APAC,Web,SEO,SMBOwner,Business,False,False,Active,2025-02-01,,1734825600000000000
8676,2024-01-10,India,APAC,Android,PaidSocial,Creator,CreatorEconomy,False,False,Active,2024-12-22,,1705104000000000000
8677,2024-10-17,Other,Other,iOS,PaidSocial,SocialMediaManager,Agency,False,False,Active,2025-02-01,,1729382400000000000
8678,2024-07-05,Brazil,LATAM,Web,Organic,SocialMediaManager,Agency,True,False,Active,2024-08-18,,1720483200000000000
8679,2024-07-31,UK,EMEA,iOS,Organic,SocialMediaManager,Agency,False,False,Dormant,2025-02-01,,1722988800000000000
8680,2024-10-23,US,NA,Android,Organic,Student,Education,False,True,Dormant,2024-12-01,,1730073600000000000
8681,2024-11-22,India,APAC,iOS,Email,Student,Education,False,True,Active,2025-02-01,,
8682,2024-02-16,India,APAC,Web,Organic,Student,Education,False,True,Active,2024-06-15,,1708300800000000000
8683,2024-01-07,India,APAC,Android,SEO,Student,Education,False,True,Dormant,2024-07-01,,1705363200000000000
8684,2024-02-15,Brazil,LATAM,Web,Organic,SMBOwner,Business,False,False,Dormant,2024-10-04,,
8685,2024-09-06,UK,EMEA,Web,PaidSocial,SocialMediaManager,Agency,True,False,Active,2025-01-31,,1725840000000000000
8686,2024-07-26,US,NA,Android,Organic,Student,Education,False,True,Active,2024-12-07,,
8687,2024-01-31,Other,Other,Android,Email,SocialMediaManager,Agency,False,False,Active,2024-07-12,,1707264000000000000
8688,2024-03-26,India,APAC,Android,Organic,SocialMediaManager,Agency,True,False,Active,2024-07-05,,1712016000000000000
8689,2024-07-15,India,APAC,Android,Email,SocialMediaManager,Agency,False,False,Dormant,2024-10-05,,1721606400000000000
8690,2024-09-23,US,NA,Android,SEO,SocialMediaManager,Agency,False,False,Churned,2024-11-04,1731369600000000000,1727308800000000000
8691,2024-05-05,Other,Other,Android,SEO,Student,Education,False,True,Dormant,2024-05-27,,1715385600000000000
8692,2024-12-12,India,APAC,Web,PaidSocial,SMBOwner,Business,False,False,Active,2025-02-01,,1734393600000000000
8693,2024-12-28,India,APAC,Android,SEO,Student,Education,False,True,Reactivated,2025-02-01,,1736121600000000000
8694,2024-10-06,India,APAC,Android,Organic,Student,Education,False,True,Active,2024-10-18,,
8695,2024-06-14,Other,Other,Web,PaidSocial,Student,Education,False,True,Reactivated,2024-12-06,,
8696,2024-11-16,India,APAC,Web,SEO,SocialMediaManager,Agency,False,False,Active,2025-02-01,,1732320000000000000
8697,2024-09-22,UK,EMEA,Web,SEO,Student,Education,False,True,Dormant,2025-02-01,,1727395200000000000
8698,2024-07-08,Brazil,LATAM,Android,PaidSocial,SocialMediaManager,Agency,False,False,Active,2025-02-01,,1720656000000000000
8699,2024-06-10,UK,EMEA,Web,PaidSocial,Student,Education,False,True,Active,2024-12-26,,1718409600000000000
8700,2024-10-30,India,APAC,Android,Organic,Student,Education,True,True,Active,2025-02-01,,
8701,2024-07-22,India,APAC,Android,Organic,Creator,CreatorEconomy,False,False,Active,2025-02-01,,1721952000000000000
8702,2024-03-07,India,APAC,iOS,Organic,SocialMediaManager,Agency,False,False,Active,2024-07-02,,1710288000000000000
8703,2024-12-30,Australia,Other,Web,SEO,Student,Education,False,True,Active,2025-02-01,,1735948800000000000
8704,2024-01-25,Brazil,LATAM,iOS,Organic,SocialMediaManager,Agency,False,False,Active,2024-11-21,,1706227200000000000
8705,2024-09-10,India,APAC,Android,Organic,Student,Education,False,True,Churned,2025-02-01,1738800000000000000,
8706,2024-08-27,US,NA,Web,Referral,Creator,CreatorEconomy,False,False,Active,2025-02-01,,
8707,2024-08-01,India,APAC,Web,Organic,Student,Education,False,True,Dormant,2025-01-28,,
8708,2024-01-19,US,NA,Web,Organic,SocialMediaManager,Agency,False,False,Active,2024-04-25,,1706140800000000000
8709,2024-06-28,US,NA,Web,Referral,Creator,CreatorEconomy,False,False,Dormant,2025-01-02,,1720224000000000000
8710,2024-11-21,Other,Other,Web,PaidSocial,Student,Education,False,True,Dormant,2024-12-26,,1732665600000000000
8711,2024-03-28,US,NA,Web,Referral,Student,Education,False,True,Dormant,2025-01-15,,1712361600000000000
8712,2024-09-09,India,APAC,iOS,Organic,SMBOwner,Business,False,False,Active,2025-02-01,,
8713,2024-11-09,US,NA,Web,PaidSocial,Creator,CreatorEconomy,False,False,Active,2025-02-01,,
8714,2024-12-13,Philippines,APAC,Web,Email,SocialMediaManager,Agency,True,False,Active,2025-02-01,,
